POS Hour,Item Name,Category,Group,Units Sold
11,Glenfiddich,Liquor,Alcohol,5
11,Glenlivet,Liquor,Alcohol,2
11,Gls. Eaglehawk Chardonay,Wine,Alcohol,25
11,Greek Chicken Salad,Soups/Salads,Food,2
11,Greek Pizza,Entrees,Food,11
11,Greg Norman,Wine,Alcohol,3
11,Grey Goose,Liquor,Alcohol,3
11,Grilled Chicken Clubhouse,Sandwiches,Food,179
11,Growers Apple,Coolers/Ciders,Alcohol,29
11,Growers Pear,Coolers/Ciders,Alcohol,26
11,Growers Pomegranate,Coolers/Ciders,Alcohol,12
11,GuinneSpecial,Draft Beer,Alcohol,5
11,Guinness,Draft Beer,Alcohol,33
11,Half Pound Wings,Appetizers,Food,12
11,Half Sandwich,Sandwiches,Food,44
11,Halibut & Chips,Entrees,Food,74
11,Hardy's Oomo Shiraz,Wine,Alcohol,1
11,Heineken,Bottled Beer,Alcohol,54
11,Herman's Dark Lager,Bottled Beer,Alcohol,7
11,Host Beer,Bottled Beer,Alcohol,2
11,Host Cooler/Cider,Coolers/Ciders,Alcohol,1
11,Host Domestic Btl,Wine,Alcohol,-9
11,Host Hiball,Bottled Beer,Alcohol,3
11,Host Import Btl,Wine,Alcohol,23
11,Host Juice,Non Alc Beverage,Food,0
11,Host Pop,Non Alc Beverage,Food,-4
11,Host Premium,Bottled Beer,Alcohol,1
11,Host Premium Liq,Liquor,Alcohol,-2
11,Hot Chocolate,Non Alc Beverage,Food,35
11,Hot Dog,Sandwiches,Food,399
11,Hummus & Flat Bread,Appetizers,Food,20
11,Ice Tea,Non Alc Beverage,Food,72
11,Inniskillan Pinot Noir,Wine,Alcohol,7
11,J.W. Red,Liquor,Alcohol,5
11,Jack Daniels,Liquor,Alcohol,5
11,Jackson Triggs Esprit Cab Sauv,Wine,Alcohol,2
11,Jackson Triggs Esprit Chard,Wine,Alcohol,2
11,Jambalaya,Entrees,Food,34
11,Jameson,Liquor,Alcohol,2
11,Jug Black Lager,Canned Beer,Alcohol,2
11,Jug Lager,Draft Beer,Alcohol,51
11,Jug Winter Ale,Draft Beer,Alcohol,22
11,Juice,Non Alc Beverage,Food,99
11,Kahlua,Liquor,Alcohol,4
11,Kids Chicken Fingers,Entrees,Food,5
11,Kids Grilled Cheese,Entrees,Food,6
11,Kids Pasta,Entrees,Food,4
11,Kids Trio Burger / Fries,Entrees,Food,2
11,Kim Crawford Sauvignon Blanc,Wine,Alcohol,-28
11,Kokanee,Bottled Beer,Alcohol,85
11,Korean Beef Stirfry,Entrees,Food,14
11,Lamb Souvlaki,Entrees,Food,61
11,Large Pop,Non Alc Beverage,Food,707
11,Latour Bourgogne P Noir,Wine,Alcohol,3
11,Latte,Non Alc Beverage,Food,7
11,Lemonade,Non Alc Beverage,Food,17
11,Litre Lindemans Bin 45 Cab Sauv,Wine,Alcohol,23
11,Long Island,Liquor,Alcohol,5
11,Louis Latour LArdeche,Wine,Alcohol,5
11,Ltr Lindemans Bin 65 Chard,Wine,Alcohol,3
11,Ltr Linden Bay Merlot,Wine,Alcohol,13
11,Ltr Naked Grape Pinot Grigio,Wine,Alcohol,23
11,Margarita,Liquor,Alcohol,19
11,Margarita Night Sol,Bottled Beer,Alcohol,7
11,Margarita Special,Liquor,Alcohol,25
11,Mario's Vanilla Gelato,Desserts,Food,3
11,Matua Sav Blanc,Wine,Alcohol,2
11,Meal Size Garden Greens,Soups/Salads,Food,19
11,Meal Size Soup,Soups/Salads,Food,19
11,Med Coffee Thermos,Non Alc Beverage,Food,13
11,Mediterranean Chix Wrap,Burgers,Food,92
11,Mediterranean Pizza,Entrees,Food,27
11,Member House Wine,Wine,Alcohol,11
11,Member Jug,Draft Beer,Alcohol,14
11,Member Sleeve,Draft Beer,Alcohol,157
11,Milk,Non Alc Beverage,Food,4
11,Milkshake,Desserts,Food,1
11,Miller Genuine Draft,Canned Beer,Alcohol,13
11,Mini Liquor,Liquor,Alcohol,58
11,Mocha,Non Alc Beverage,Food,2
11,Mocktails,Non Alc Beverage,Food,8
11,Monte Cristo,Liquor,Alcohol,3
11,Mother's Day Brunch,Entrees,Food,30
11,Motts Caesar,Coolers/Ciders,Alcohol,72
11,Muffin,Appetizers,Food,108
11,Mug Shandy,Draft Beer,Alcohol,26
11,Naked Grape Spritzer,Coolers/Ciders,Alcohol,10
11,Non-Alcoholic Beer,Non Alc Beverage,Food,13
11,NY Steak & Frites,Entrees,Food,40
11,Oban,Liquor,Alcohol,2
11,One Piece Halibut & Chips,Entrees,Food,19
11,Paralyzer Vodka,Liquor,Alcohol,8
11,Pasta Night $21.95,Entrees,Food,202
11,Peach Schnapps,Liquor,Alcohol,7
11,Penfolds Koonunga Hill Shrz Cab,Wine,Alcohol,19
11,Peppermint Schnapps,Liquor,Alcohol,2
11,Petalus Dosoyoos Larose,Wine,Alcohol,3
11,Phat Italian,Burgers,Food,60
11,Pint 1516 Lager,Draft Beer,Alcohol,437
11,Pint Black Lager,Draft Beer,Alcohol,83
11,Pint Race Rocks,Draft Beer,Alcohol,23
11,Pint Sleeman Honey,Draft Beer,Alcohol,226
11,Pint Winter Ale,Draft Beer,Alcohol,462
11,Pizza Margarita,Burgers,Food,69
11,PizzaThe Italian,Entrees,Food,66
11,Pound Wings,Appetizers,Food,53
11,Power Bar,Sandwiches,Food,8
11,Premium Beer,Canned Beer,Alcohol,294
11,Premium Highball,Liquor,Alcohol,53
11,Premium Vodka Martini,Liquor,Alcohol,2
11,Prime Rib Burger,Burgers,Food,199
11,Pulled Pork Sandwich,Burgers,Food,58
11,Quails Gate Pinot Blanc,Wine,Alcohol,1
11,Ravenswood Zinfandel,Wine,Alcohol,2
11,Red Label Unwooded Chardonnay,Wine,Alcohol,5
11,Regular Shooter,Liquor,Alcohol,6
11,Remy Martin VSOP,Liquor,Alcohol,1
11,Robert Mondavi Merlot,Wine,Alcohol,5
11,Rosemount Road White,Wine,Alcohol,26
11,Rusty Nail,Liquor,Alcohol,2
11,Rye,Liquor,Alcohol,23
11,Salmon Benedict,Breakfast,Food,10
11,San Pellegrino,Non Alc Beverage,Food,17
11,Sandwich,Sandwiches,Food,238
11,Sandwich ONLY,Sandwiches,Food,16
11,Sandwich to go,Sandwiches,Food,32
11,Sat Feature Wine,Wine,Alcohol,2
11,Sat Fish & Chip,Entrees,Food,15
11,Schooner Lager,Draft Beer,Alcohol,4
11,Schooner Pale,Draft Beer,Alcohol,8
11,Schooner Shaft Cream Ale,Draft Beer,Alcohol,2
11,ScrewDriver,Liquor,Alcohol,1
11,Seafood Pappardelle,Entrees,Food,46
11,Seaview Brut Champagne,Wine,Alcohol,2
11,Shirley Temple,Non Alc Beverage,Food,10
11,Shooters,Liquor,Alcohol,17
11,Shot in the Dark,Wine,Alcohol,4
11,Side Bacon,Breakfast,Food,3
11,Side Fruit,Breakfast,Food,4
11,Side Hashbrowns,Breakfast,Food,2
11,Side Maple Sausage,Breakfast,Food,2
11,Side of Fries,Appetizers,Food,18
11,Side Toast,Breakfast,Food,3
11,Sleeman HB Glass,Draft Beer,Alcohol,39
11,Sleeman Jugs,Draft Beer,Alcohol,15
11,Smirnoff Ice,Coolers/Ciders,Alcohol,23
11,Smokie,Sandwiches,Food,38
11,Sol,Bottled Beer,Alcohol,98
11,Sorbet,Desserts,Food,1
11,Spanish Coffee,Liquor,Alcohol,6
11,Sparkling Juice @ $ 12.00,Non Alc Beverage,Food,8
11,Special $21,Entrees,Food,11
11,Special $25,Entrees,Food,2
11,Special $9,Entrees,Food,10
11,Special 10.00,Entrees,Food,33
11,Special 11.00,Entrees,Food,8
11,Special 12.00,Entrees,Food,2
11,Special 13.00,Entrees,Food,2
11,Special 14.00,Entrees,Food,7
11,Special 17.00,Entrees,Food,3
11,Special 18.00,Entrees,Food,11
11,Special 19.00,Entrees,Food,24
11,Special 22.00,Entrees,Food,27
11,Special 8.00,Entrees,Food,10
11,Spiced Apple Crumble,Burgers,Food,17
11,Spicy Chicken Soba,Burgers,Food,48
11,Spicy Meat Pizza,Entrees,Food,7
11,Starter Classic Caesar,Soups/Salads,Food,32
11,Stella Artois,Bottled Beer,Alcohol,24
11,Stolichnaya,Liquor,Alcohol,1
11,Sumac  Ridge Gewurztraminer,Wine,Alcohol,7
11,Sumac Ridge Sauvignon Blanc,Wine,Alcohol,2
11,Sunday Caesar Feature,Liquor,Alcohol,4
11,Sundried Tomato Ravioli,Entrees,Food,7
11,Tapas Beef,Appetizers,Food,7
11,Tapas Chef Choice,Appetizers,Food,7
11,Tapas Chicken,Appetizers,Food,2
11,Tapas Seafood,Appetizers,Food,1
11,Tapas Vegetarian,Appetizers,Food,10
11,Taylors Port Btl,Liquor,Alcohol,2
11,Tea,Non Alc Beverage,Food,116
11,Three Cheese Flatbread,Appetizers,Food,16
11,Thur Dry Rib,Appetizers,Food,11
11,Thur Import Beer,Bottled Beer,Alcohol,7
11,Touraine Sauvignon,Wine,Alcohol,2
11,Triple Sec,Liquor,Alcohol,2
11,Ultimate Steak Sandwich,Sandwiches,Food,95
11,Valentines Dinner,Entrees,Food,3
11,Vegetable Spinach Ciabatta,Burgers,Food,87
11,Virgin Caesar,Non Alc Beverage,Food,21
11,Vodka,Liquor,Alcohol,86
11,Water-Bottle,Non Alc Beverage,Food,136
11,Wednesday 1/2L Wine,Wine,Alcohol,1
11,Wednesday Appy,Appetizers,Food,48
11,Wednesday Gl Wine,Wine,Alcohol,77
11,Wednesday Sleeve,Draft Beer,Alcohol,197
11,West Coast Seafood Salad,Soups/Salads,Food,55
11,White Rum,Liquor,Alcohol,72
11,White Russian,Liquor,Alcohol,3
11,Wine Spritzer,Wine,Alcohol,4
11,Wolf Bla40 Cab/Shrz/Mer,Wine,Alcohol,9
11,Wolf BlaDinner,Entrees,Food,2
11,Wolf BlaWine,Wine,Alcohol,2
11,WolfblaRed Label Cab Merlot,Wine,Alcohol,24
11,Woody's Cooler,Coolers/Ciders,Alcohol,3
11,Wynns Cab Shrz Merlot,Wine,Alcohol,6
11,Yam Fries,Appetizers,Food,87
11,Yellowglen Pink for 2,Wine,Alcohol,3
11,Zed Sauvignon Blanc,Wine,Alcohol,5
12,$12 Express Lunch,Entrees,Food,24
12,$7 Martini Special,Liquor,Alcohol,4
12,* Course Break,Entrees,Food,79
12,* Don't Make,Appetizers,Food,36
12,* Fire Order,Food Modifiers,Food,46
12,1/2 Lindemans Bin 45 Cabernet,Wine,Alcohol,13
12,1/2 Lindemans Bin 65 Chard,Wine,Alcohol,10
12,1/2 Sandwich,Sandwiches,Food,91
12,1/2L Beringer Zinfandel,Wine,Alcohol,2
12,1/2L Eaglehawk Chard,Wine,Alcohol,2
12,1/2L Eaglehawk Shiraz,Wine,Alcohol,4
12,1/2L Linden Bay Merlot,Wine,Alcohol,28
12,1/2L Naked Grape Pinot Grigio,Wine,Alcohol,35
12,1/2L Red Label Unwooded Chardonnay,Wine,Alcohol,2
12,1/2L Rosemnt Road R,Wine,Alcohol,7
12,1/2L Rosemnt Road W,Wine,Alcohol,7
12,1/2L WolfblaCab Merlot,Wine,Alcohol,5
12,2 Breakfast Sannys,Breakfast,Food,19
12,2 eggs and toast,Breakfast,Food,4
12,2 pc Snapper & Chips,Entrees,Food,12
12,3 Course Dinner Appy,Appetizers,Food,15
12,3 Course Dinner Dessert,Desserts,Food,10
12,3 Course Dinner Entree,Entrees,Food,16
12,4 Choice Tapas,Appetizers,Food,28
12,4 Pack Premium,Canned Beer,Alcohol,43
12,4oz  2 GlaWine,Wine,Alcohol,9
12,4oz Wine Glass,Wine,Alcohol,25
12,4pk Domestic Cans,Canned Beer,Alcohol,49
12,5 Pack Domestic,Canned Beer,Alcohol,24
12,5 Pack Premium,Canned Beer,Alcohol,28
12,50% off muffin,Appetizers,Food,14
12,50% off Sandwich,Sandwiches,Food,14
12,Add Chicken,Entrees,Food,9
12,Add Chicken,Soups/Salads,Food,7
12,Add One Egg,Breakfast,Food,3
12,Add Prawns,Entrees,Food,10
12,Add Prawns,Soups/Salads,Food,5
12,Appy Platter,Appetizers,Food,42
12,Artisan Greens Starter,Soups/Salads,Food,8
12,Bac. Pineapple,Coolers/Ciders,Alcohol,2
12,Bacardi,Liquor,Alcohol,5
12,Bag - Peanuts,Appetizers,Food,45
12,Bag of Chips,Appetizers,Food,182
12,Baileys Coffee,Liquor,Alcohol,2
12,Baileys Irish Cream,Liquor,Alcohol,6
12,Banrock Station Shiraz Mataro,Wine,Alcohol,1
12,Barbeque Chicken Pizza,Entrees,Food,12
12,Basket Fries,Appetizers,Food,10
12,Bayou Bourban Choc Torte,Desserts,Food,7
12,BBQ Burger,Burgers,Food,1
12,Beringer Small Wine,Wine,Alcohol,30
12,Beringer White Zinfandel,Wine,Alcohol,2
12,Big Easy,Liquor,Alcohol,5
12,Bin End $ 19.00,Wine,Alcohol,2
12,Bin end $17.95,Wine,Alcohol,2
12,Bin end $19.95,Wine,Alcohol,1
12,Bin end $21,Wine,Alcohol,5
12,Bin end $26,Wine,Alcohol,3
12,Bin end $35,Wine,Alcohol,3
12,Bin end $36,Wine,Alcohol,3
12,Bin end $70,Wine,Alcohol,5
12,Black Door Sp,Draft Beer,Alcohol,11
12,Black Lager Glass,Draft Beer,Alcohol,8
12,Bloody Mary,Liquor,Alcohol,5
12,Blueberry Tea,Liquor,Alcohol,2
12,Bocconcini Salad,Burgers,Food,42
12,Bottle La Veille Ferme,Wine,Alcohol,5
12,Bottle of Pop,Non Alc Beverage,Food,263
12,Bottle Rosemount Road Red,Wine,Alcohol,22
12,Bowl Chowder,Soups/Salads,Food,148
12,Bowl Soup,Soups/Salads,Food,145
12,Breakfast Sandw ONLY,Breakfast,Food,28
12,Breakfast Sandwich,Breakfast,Food,22
12,Brunch Eggs Benny,Breakfast,Food,5
12,Brunch Golfers,Breakfast,Food,37
12,Brunch Omelette,Breakfast,Food,29
12,Brunch Waffles,Breakfast,Food,8
12,Btl Banrock Station Unwood Chard,Wine,Alcohol,5
12,Btl Beringer Zinfan,Wine,Alcohol,2
12,BTL Mezzamondo Negroamaro,Wine,Alcohol,8
12,Btl Perrin Reserve,Wine,Alcohol,3
12,BTL Toasted Head Merlot,Wine,Alcohol,2
12,Btl Wolf BlaChard,Wine,Alcohol,10
12,Bucket of Sol,Bottled Beer,Alcohol,13
12,Budweiser,Bottled Beer,Alcohol,158
12,Butter Chicken,Entrees,Food,7
12,Caesar,Liquor,Alcohol,138
12,Cajun Chicken Spinach Salad,Soups/Salads,Food,21
12,Cajun Halibut Burger,Burgers,Food,59
12,Canadian,Bottled Beer,Alcohol,48
12,Canned Beer $4,Canned Beer,Alcohol,4
12,Cappuccino,Non Alc Beverage,Food,8
12,Captain Morgan Spice,Liquor,Alcohol,4
12,Cash Bar - Coolers,Coolers/Ciders,Alcohol,10
12,Cash Bar - Highball,Liquor,Alcohol,115
12,Cash Bar - Juice,Non Alc Beverage,Food,10
12,Cash Bar - Martini,Liquor,Alcohol,12
12,Cash Bar - Pop,Non Alc Beverage,Food,24
12,Cash Bar - Wine Gl,Wine,Alcohol,151
12,CASH Dom Beer,Bottled Beer,Alcohol,57
12,CASH Premium,Bottled Beer,Alcohol,36
12,Champagne & OJ,Liquor,Alcohol,4
12,Chateauneuf de pape,Wine,Alcohol,2
12,Cherry Point Blackberry Port,Wine,Alcohol,2
12,Cherry Point Forte Blanc,Wine,Alcohol,2
12,Cherry Point Pinot Noir,Wine,Alcohol,2
12,Chi Chi,Liquor,Alcohol,3
12,Child's Brunch/year,Entrees,Food,4
12,Chili Lime Hummus,Appetizers,Food,8
12,Chipotle Fish Pocket,Entrees,Food,10
12,Chix Cranberry Salad,Soups/Salads,Food,118
12,Chocolate Bar,Appetizers,Food,109
12,Chocolate Martini,Liquor,Alcohol,1
12,Cilantro Chix Quessadilla,Entrees,Food,10
12,Clam & Chorizo Hot Pot,Appetizers,Food,9
12,Classic Caesar,Soups/Salads,Food,37
12,Classic Martini Gin,Liquor,Alcohol,4
12,Classic Martini Vodka,Liquor,Alcohol,7
12,Clos du Val Cabernet Sauvignon,Wine,Alcohol,3
12,Coffee,Non Alc Beverage,Food,1787
12,Coffee and Doughnuts,Desserts,Food,3
12,Coffee muffin,Breakfast,Food,35
12,Collins Gin,Liquor,Alcohol,2
12,Continental Brunch,Breakfast,Food,5
12,Cookies,Sandwiches,Food,4
12,Coolers,Coolers/Ciders,Alcohol,170
12,Coors Light,Bottled Beer,Alcohol,82
12,Corona,Bottled Beer,Alcohol,8
12,Cosmopolitan,Liquor,Alcohol,5
12,Cracked Frank's Member Sleeve,Draft Beer,Alcohol,118
12,Crantini,Liquor,Alcohol,2
12,Crown Royal,Liquor,Alcohol,6
12,Cuervo,Liquor,Alcohol,9
12,Dark Rum,Liquor,Alcohol,14
12,DB  Gin,Liquor,Alcohol,7
12,DB Caesar,Liquor,Alcohol,8
12,DB Captain Morgan Spice,Liquor,Alcohol,2
12,DB Chivas Regal,Liquor,Alcohol,4
12,DB Crown Royal,Liquor,Alcohol,13
12,DB Dark Rum,Liquor,Alcohol,5
12,DB Grey Goose,Liquor,Alcohol,2
12,DB Oban,Liquor,Alcohol,3
12,DB Rye,Liquor,Alcohol,2
12,DB Springbank,Liquor,Alcohol,2
12,DB Stoli,Liquor,Alcohol,3
12,DB Vodka,Liquor,Alcohol,14
12,DB WhiteRum,Liquor,Alcohol,5
12,Dbl Highballs,Liquor,Alcohol,14
12,Dbl Premium Highballs,Liquor,Alcohol,4
12,D'Eaubonne,Liquor,Alcohol,4
12,Dessert $5,Desserts,Food,10
12,Dessert $6,Desserts,Food,24
12,Domestic Beer,Canned Beer,Alcohol,407
12,Drambuie,Liquor,Alcohol,1
12,Eaglehawk Shiraz,Wine,Alcohol,37
12,Event Buffet,Entrees,Food,13
12,Express Sandwich,Sandwiches,Food,116
12,Feature Pitcher,Draft Beer,Alcohol,4
12,Fruit Juices,Non Alc Beverage,Food,33
12,G2,Non Alc Beverage,Food,85
12,Gabbiano Chianti,Wine,Alcohol,2
12,Gabbiano Pinot Grigio,Wine,Alcohol,1
12,Garlic Bread,Soups/Salads,Food,18
12,Garlic Herb Ribs,Appetizers,Food,66
12,Gatorade,Non Alc Beverage,Food,61
12,Gin,Liquor,Alcohol,50
12,Gl Beringer Zinfandel,Wine,Alcohol,6
12,Gl Guinness,Draft Beer,Alcohol,2
12,Gl Lindemans Bin 45 Cabernet,Wine,Alcohol,64
12,Gl Lindemans Bin 65 Chard,Wine,Alcohol,48
12,Gl Linden Bay Merlot,Wine,Alcohol,115
12,GL Mezzamondo Negroamaro,Wine,Alcohol,11
12,Gl Naked Grape Pinot Grigio,Wine,Alcohol,120
12,GL Rosemnt Road R,Wine,Alcohol,66
12,Gl Rosemnt Road W,Wine,Alcohol,38
12,Gl Shandy,Draft Beer,Alcohol,12
12,GlaBeringer White Zinfandel,Wine,Alcohol,3
12,GlaEaglehawk Shiraz,Wine,Alcohol,40
12,GlaLager,Draft Beer,Alcohol,145
12,GlaPerrin Reserve,Wine,Alcohol,2
12,GlaRed Label Unwooded Chardonnay,Wine,Alcohol,12
12,GlaSumac Ridge Gewurztraminer,Wine,Alcohol,7
12,GlaWater,Non Alc Beverage,Food,21
12,Glawine,Wine,Alcohol,9
12,GlaWinter Ale,Draft Beer,Alcohol,50
12,GlaWolfblaRed Label CabMerlot,Wine,Alcohol,14
12,Glenfiddich,Liquor,Alcohol,1
12,Gls. Eaglehawk Chardonay,Wine,Alcohol,36
12,Grand Marnier,Liquor,Alcohol,2
12,Greek Chicken Salad,Soups/Salads,Food,2
12,Greek Pizza,Entrees,Food,12
12,Greg Norman,Wine,Alcohol,2
12,Grey Goose,Liquor,Alcohol,4
12,Grilled Chicken Clubhouse,Sandwiches,Food,151
12,Growers Apple,Coolers/Ciders,Alcohol,26
12,Growers Pear,Coolers/Ciders,Alcohol,23
12,Growers Pomegranate,Coolers/Ciders,Alcohol,18
12,Guinness,Draft Beer,Alcohol,39
12,Half Pound Wings,Appetizers,Food,28
12,Half Sandwich,Sandwiches,Food,28
12,Halibut & Chips,Entrees,Food,84
12,Hardy's Oomo Shiraz,Wine,Alcohol,5
12,Heineken,Bottled Beer,Alcohol,61
12,Herman's Dark Lager,Bottled Beer,Alcohol,10
12,Host Beer,Bottled Beer,Alcohol,1
12,Host Domestic Btl,Wine,Alcohol,9
12,Host draft Beer,Draft Beer,Alcohol,1
12,Host Hiball,Bottled Beer,Alcohol,9
12,Host Import Btl,Wine,Alcohol,7
12,Host Juice,Non Alc Beverage,Food,1
12,Host Pop,Non Alc Beverage,Food,10
12,Host Premium Liq,Liquor,Alcohol,38
12,Hot Chocolate,Non Alc Beverage,Food,14
12,Hot Dog,Sandwiches,Food,314
12,Hummus & Flat Bread,Appetizers,Food,26
12,Ice Tea,Non Alc Beverage,Food,72
12,Inniskillan Pinot Noir,Wine,Alcohol,2
12,J.W. Red,Liquor,Alcohol,5
12,Jack Daniels,Liquor,Alcohol,2
12,Jackson Triggs Esprit Cab Sauv,Wine,Alcohol,2
12,Jackson Triggs Esprit Chard,Wine,Alcohol,3
12,Jambalaya,Entrees,Food,34
12,Jug Lager,Draft Beer,Alcohol,44
12,Jug Winter Ale,Draft Beer,Alcohol,21
12,Juice,Non Alc Beverage,Food,198
12,"Kids 2 Eggs,Bacon & Tst",Breakfast,Food,1
12,Kids Chicken Fingers,Entrees,Food,9
12,Kids Grilled Cheese,Entrees,Food,1
12,Kids Pasta,Entrees,Food,2
12,Kids Trio Burger / Fries,Entrees,Food,6
12,Kim Crawford Sauvignon Blanc,Wine,Alcohol,35
12,Kokanee,Bottled Beer,Alcohol,54
12,Korean Beef Stirfry,Entrees,Food,6
12,Lamb Souvlaki,Entrees,Food,58
12,Large Pop,Non Alc Beverage,Food,1704
12,Lemonade,Non Alc Beverage,Food,27
12,Litre Lindemans Bin 45 Cab Sauv,Wine,Alcohol,10
12,Louis Latour LArdeche,Wine,Alcohol,9
12,Ltr Lindemans Bin 65 Chard,Wine,Alcohol,1
12,Ltr Linden Bay Merlot,Wine,Alcohol,29
12,Ltr Naked Grape Pinot Grigio,Wine,Alcohol,15
12,Manhattan,Liquor,Alcohol,2
12,Margarita,Liquor,Alcohol,26
12,Margarita Special,Liquor,Alcohol,19
12,Mario's Vanilla Gelato,Desserts,Food,16
12,Matua Sav Blanc,Wine,Alcohol,4
12,Meal Size Garden Greens,Soups/Salads,Food,14
12,Meal Size Soup,Soups/Salads,Food,44
12,Mediterranean Chix Wrap,Burgers,Food,105
12,Mediterranean Pizza,Entrees,Food,16
12,Member 1/2 Litre,Wine,Alcohol,3
12,Member House Wine,Wine,Alcohol,18
12,Member Jug,Draft Beer,Alcohol,15
12,Member Sleeve,Draft Beer,Alcohol,160
12,Menu Count,Soups/Salads,Food,1
12,Milk,Non Alc Beverage,Food,9
12,Milkshake,Desserts,Food,10
12,Miller Genuine Draft,Canned Beer,Alcohol,22
12,Mini Liquor,Liquor,Alcohol,39
12,Mocha,Non Alc Beverage,Food,6
12,Mocktails,Non Alc Beverage,Food,5
12,Mon California Roll,Entrees,Food,2
12,Monster,Non Alc Beverage,Food,5
12,Monte Cristo,Liquor,Alcohol,1
12,Mother's Day Brunch,Entrees,Food,14
12,Motts Caesar,Coolers/Ciders,Alcohol,90
12,Muffin,Appetizers,Food,113
12,Mug Shandy,Draft Beer,Alcohol,11
12,Naked Grape Spritzer,Coolers/Ciders,Alcohol,8
12,Non-Alcoholic Beer,Non Alc Beverage,Food,24
12,NY Steak & Frites,Entrees,Food,28
12,One Piece Halibut & Chips,Entrees,Food,13
12,Osoyoos LaRose Grand Vin,Wine,Alcohol,1
12,Paralyzer Vodka,Liquor,Alcohol,12
12,Pasta Night $21.95,Entrees,Food,251
12,Penfolds Bin 2 Shiraz Mourvedre,Wine,Alcohol,1
12,Penfolds Koonunga Hill Shrz Cab,Wine,Alcohol,11
12,Peppermint Schnapps,Liquor,Alcohol,2
12,Phat Italian,Burgers,Food,49
12,Pint 1516 Lager,Draft Beer,Alcohol,502
12,Pint Black Lager,Draft Beer,Alcohol,98
12,Pint Race Rocks,Draft Beer,Alcohol,21
12,Pint Sleeman Honey,Draft Beer,Alcohol,255
12,Pint Winter Ale,Draft Beer,Alcohol,457
12,Pizza Margarita,Burgers,Food,62
12,PizzaThe Italian,Entrees,Food,74
12,Pound Wings,Appetizers,Food,41
12,Power Bar,Sandwiches,Food,11
12,Premium Beer,Canned Beer,Alcohol,320
12,Premium Highball,Liquor,Alcohol,58
12,Premium Vodka Martini,Liquor,Alcohol,6
12,Prime Rib Burger,Burgers,Food,204
12,Pulled Pork Sandwich,Burgers,Food,46
12,Quails Gate Pinot Blanc,Wine,Alcohol,5
12,Ravenswood Zinfandel,Wine,Alcohol,3
12,Regular Shooter,Liquor,Alcohol,2
12,Robert Mondavi Merlot,Wine,Alcohol,3
12,Rosemount Road White,Wine,Alcohol,15
12,Rusty Nail,Liquor,Alcohol,4
12,Rye,Liquor,Alcohol,21
12,Salmon Benedict,Breakfast,Food,4
12,San Pellegrino,Non Alc Beverage,Food,22
12,Sandwich,Sandwiches,Food,210
12,Sandwich ONLY,Sandwiches,Food,10
12,Sandwich to go,Sandwiches,Food,19
12,Sat Feature Wine,Wine,Alcohol,144
12,Sat Fish & Chip,Entrees,Food,13
12,Schooner Lager,Draft Beer,Alcohol,13
12,Schooner Shaft Cream Ale,Draft Beer,Alcohol,2
12,ScrewDriver,Liquor,Alcohol,1
12,Seafood Pappardelle,Entrees,Food,35
12,Seaview Brut Champagne,Wine,Alcohol,2
12,Shirley Temple,Non Alc Beverage,Food,7
12,Shooters,Liquor,Alcohol,53
12,Shot in the Dark,Wine,Alcohol,3
12,Side Fruit,Breakfast,Food,7
12,Side of Fries,Appetizers,Food,10
12,Side Toast,Breakfast,Food,3
12,Sleeman HB Glass,Draft Beer,Alcohol,47
12,Sleeman Jugs,Draft Beer,Alcohol,18
12,Sleeman Schooner,Draft Beer,Alcohol,5
12,Smirnoff Ice,Coolers/Ciders,Alcohol,37
12,Smokie,Sandwiches,Food,37
12,Sol,Bottled Beer,Alcohol,90
12,Sorbet,Desserts,Food,4
12,Spanish Coffee,Liquor,Alcohol,2
12,Special $21,Entrees,Food,3
12,Special $22,Entrees,Food,3
12,Special $9,Entrees,Food,8
12,Special 10.00,Entrees,Food,47
12,Special 11.00,Entrees,Food,6
12,Special 13.00,Entrees,Food,1
12,Special 14.00,Entrees,Food,3
12,Special 16.00,Entrees,Food,1
12,Special 17.00,Entrees,Food,9
12,Special 18.00,Entrees,Food,10
12,Special 19.00,Entrees,Food,6
12,Special 22.00,Entrees,Food,15
12,Special 8.00,Entrees,Food,8
12,Spiced Apple Crumble,Burgers,Food,7
12,Spicy Chicken Soba,Burgers,Food,35
12,Spicy Meat Pizza,Entrees,Food,10
12,Starter Classic Caesar,Soups/Salads,Food,25
12,Stella Artois,Bottled Beer,Alcohol,19
12,Stolichnaya,Liquor,Alcohol,1
12,Sumac  Ridge Gewurztraminer,Wine,Alcohol,4
12,Sumac Ridge Sauvignon Blanc,Wine,Alcohol,1
12,Sunday Caesar Feature,Liquor,Alcohol,8
12,Sundried Tomato Ravioli,Entrees,Food,8
12,Tanqueray,Liquor,Alcohol,7
12,Tapas Beef,Appetizers,Food,3
12,Tapas Chef Choice,Appetizers,Food,2
12,Tapas Chicken,Appetizers,Food,4
12,Tapas Vegetarian,Appetizers,Food,8
12,Tea,Non Alc Beverage,Food,128
12,Tequila Sunrise,Liquor,Alcohol,2
12,Three Cheese Flatbread,Appetizers,Food,31
12,Thur Dry Rib,Appetizers,Food,14
12,Thur Import Beer,Bottled Beer,Alcohol,15
12,Tue Fish Taco,Entrees,Food,5
12,Twist Cranberry,Liquor,Alcohol,1
